references,vernacularName,country
https://data.biodiversitydata.nl/xeno-canto/observation/XC693030,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC501602,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC467786,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC460903,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC614455,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC618162,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC628917,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC308018,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC260284,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC411290,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC962451,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC993587,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC280933,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC205628,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC648251,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC481641,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC879273,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC609374,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC639716,Mallard,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC667783,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC973752,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC900234,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC553878,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC466131,Mallard,Israel
https://data.biodiversitydata.nl/xeno-canto/observation/XC666547,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC509716,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC760263,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC398299,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC797069,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC462593,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC827691,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC772757,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC980443,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC497155,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC799381,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC414631,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1025892,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC26970,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC625373,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC734522,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1001796,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC785353,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC528280,Mallard,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC990400,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC992359,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC468671,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC854604,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC739538,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC373228,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1024874,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC755991,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC589779,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC769862,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC937072,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC776220,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC962665,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC957821,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC693028,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC960556,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC548878,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC359456,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC602695,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC249282,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC760261,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC539011,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC710488,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC997754,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC943559,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC219333,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC648101,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC280931,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC838268,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC776593,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC996675,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC979773,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC627558,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC756992,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC301573,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC598197,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC659518,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC947542,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC170677,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC839134,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC772018,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC553742,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC116083,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC625682,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC720899,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC303962,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC496516,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC613584,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC497824,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC717914,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC642768,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC933184,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC717934,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC789597,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC717845,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC995353,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC844981,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC585543,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC961410,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC717923,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC508333,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC1005837,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC794380,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC1025492,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC831436,Mallard,Latvia
https://data.biodiversitydata.nl/xeno-canto/observation/XC503954,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC554370,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC552047,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC802786,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC327187,Mallard,Russian Federation
https://data.biodiversitydata.nl/xeno-canto/observation/XC434854,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC437788,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC123501,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC637537,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC718647,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC658197,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC760262,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC717931,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC996376,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC891424,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC597270,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC684192,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC520114,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1006218,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC451770,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC550749,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC141009,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC601748,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC173926,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC701985,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC626020,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC434684,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC307939,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC678630,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC218559,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC801613,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC440206,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC496587,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC831435,Mallard,Latvia
https://data.biodiversitydata.nl/xeno-canto/observation/XC961849,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC895255,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC766630,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC505439,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC635133,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC735575,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC540958,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC737560,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC915920,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC134139,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC757452,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC583969,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC683399,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC99980,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC753003,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC1002276,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC618673,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC734953,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC625701,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC648714,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC717927,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC876460,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC929156,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC542922,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC699237,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC277608,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC954558,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC167868,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC862999,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC776862,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC280938,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC972600,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC773472,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC919580,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC768200,Mallard,Mongolia
https://data.biodiversitydata.nl/xeno-canto/observation/XC669880,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC738314,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC897672,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC696664,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC601000,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC910873,Mallard,China
https://data.biodiversitydata.nl/xeno-canto/observation/XC701730,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC879356,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC993588,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC607946,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC846029,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC711626,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC449061,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC878528,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC634632,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC90160,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC872431,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC996498,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC548680,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC648293,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC965704,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC534192,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC348396,Mallard,Switzerland
https://data.biodiversitydata.nl/xeno-canto/observation/XC796154,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC897220,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC440662,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC799596,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC811334,Mallard,Ukraine
https://data.biodiversitydata.nl/xeno-canto/observation/XC652514,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC622859,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC918445,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC1006215,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC705247,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC861789,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC985989,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC580585,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC939261,Mallard,Slovakia
https://data.biodiversitydata.nl/xeno-canto/observation/XC596809,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC979289,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC675688,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC682788,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC607492,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC310260,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC994197,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC625404,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC625718,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC568309,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC525289,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC216532,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC732328,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC980308,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC635041,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC620322,Mallard,Macedonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC237222,Mallard,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC538704,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC782956,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC624399,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC511471,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC29280,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC591751,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC628770,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC1000363,Mallard,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC995341,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC280936,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC437498,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC203467,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC460144,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC717918,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC959441,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC976199,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC688512,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC777648,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC774434,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC717928,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC717935,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC638715,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC776219,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC995348,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC862850,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC717917,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC640799,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC389109,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC805337,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC603041,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC522286,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC635709,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC630268,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC599748,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC581363,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC871469,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC539454,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC558826,Mallard,Russian Federation
https://data.biodiversitydata.nl/xeno-canto/observation/XC598061,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC628151,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC601278,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC879568,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC791152,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC554058,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC138387,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC539012,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC712895,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC696660,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC964309,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC936116,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC588654,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC292066,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC706709,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC94184,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC934976,Mallard,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC694834,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC386507,Mallard,Switzerland
https://data.biodiversitydata.nl/xeno-canto/observation/XC698290,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC952943,Mallard,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC116081,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC955078,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC733152,Mallard,Kazakhstan
https://data.biodiversitydata.nl/xeno-canto/observation/XC1007774,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC23524,Mallard,Colombia
https://data.biodiversitydata.nl/xeno-canto/observation/XC196990,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC584158,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC592036,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC580400,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC949464,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC995349,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC706425,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC625685,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC984794,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC984931,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC735579,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC878842,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC401457,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC298238,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC590177,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC408209,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC946769,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC687083,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC865962,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC671516,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC695034,Mallard,United Arab Emirates
https://data.biodiversitydata.nl/xeno-canto/observation/XC363604,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC294836,Mallard,Japan
https://data.biodiversitydata.nl/xeno-canto/observation/XC542436,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC870822,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC706427,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC536895,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC440476,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC116082,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC533822,Mallard,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC709028,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC122883,Mallard,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC462132,Mallard,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC786133,Mallard,Denmark
https://data.biodiversitydata.nl/xeno-canto/observation/XC624203,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC734465,Mallard,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC499786,Mallard,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC995344,Mallard,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC996952,Mallard,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC246537,Mallard,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC738730,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC453105,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC786384,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC622338,Mallard,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC463498,Mallard,Israel
https://data.biodiversitydata.nl/xeno-canto/observation/XC282915,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC790184,Mallard,Denmark
https://data.biodiversitydata.nl/xeno-canto/observation/XC706431,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC805821,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC863472,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1021440,Mallard,Canada
https://data.biodiversitydata.nl/xeno-canto/observation/XC994316,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC717933,Mallard,Ireland
https://data.biodiversitydata.nl/xeno-canto/observation/XC1024363,Mallard,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC308994,Mallard,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC725961,Mallard,United States
https://data.biodiversitydata.nl/xeno-canto/observation/XC681157,Mallard,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC616021,Mallard,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC368580,Mallard,United Kingdom
